Fold,Date,Model,Actual_Price,Predicted_Price,Actual_Growth,Predicted_Growth,Residual,Absolute_Error,Percentage_Error,Absolute_Percentage_Error,Prediction_Direction,Quarter
2,2007-04-01,Seasonal Naive (Lag 4),242200,246300.0,,,-4100.0,4100.0,-1.6928158546655656,1.6928158546655656,Overprediction,2
2,2007-07-01,Seasonal Naive (Lag 4),241800,235600.0,,,6200.0,6200.0,2.564102564102564,2.564102564102564,Underprediction,3
2,2007-10-01,Seasonal Naive (Lag 4),238400,245400.0,,,-7000.0,7000.0,-2.936241610738255,2.936241610738255,Overprediction,4
2,2008-01-01,Seasonal Naive (Lag 4),233900,257400.0,,,-23500.0,23500.0,-10.047028644719965,10.047028644719965,Overprediction,1
2,2008-04-01,Seasonal Naive (Lag 4),235300,242200.0,,,-6900.0,6900.0,-2.932426689332767,2.932426689332767,Overprediction,2
2,2008-07-01,Seasonal Naive (Lag 4),226500,241800.0,,,-15300.0,15300.0,-6.754966887417218,6.754966887417218,Overprediction,3
2,2008-10-01,Seasonal Naive (Lag 4),222500,238400.0,,,-15900.0,15900.0,-7.146067415730337,7.146067415730337,Overprediction,4
2,2009-01-01,Seasonal Naive (Lag 4),208400,233900.0,,,-25500.0,25500.0,-12.236084452975048,12.236084452975048,Overprediction,1
2,2009-04-01,Seasonal Naive (Lag 4),220900,235300.0,,,-14400.0,14400.0,-6.518786781349027,6.518786781349027,Overprediction,2
2,2009-07-01,Seasonal Naive (Lag 4),214300,226500.0,,,-12200.0,12200.0,-5.692953803079795,5.692953803079795,Overprediction,3
2,2009-10-01,Seasonal Naive (Lag 4),219000,222500.0,,,-3500.0,3500.0,-1.5981735159817352,1.5981735159817352,Overprediction,4
2,2010-01-01,Seasonal Naive (Lag 4),222900,208400.0,,,14500.0,14500.0,6.505159264244055,6.505159264244055,Underprediction,1
2,2010-04-01,Seasonal Naive (Lag 4),219500,220900.0,,,-1400.0,1400.0,-0.6378132118451025,0.6378132118451025,Overprediction,2
2,2010-07-01,Seasonal Naive (Lag 4),224100,214300.0,,,9800.0,9800.0,4.373047746541722,4.373047746541722,Underprediction,3
2,2010-10-01,Seasonal Naive (Lag 4),224300,219000.0,,,5300.0,5300.0,2.3629068212215785,2.3629068212215785,Underprediction,4
